views,likes,media,comments,url,caption,post_datetime
na,3187,image,7,https://www.instagram.com/p/Bbw-PYonVuu/?taken-by=nokia,"Greetings from the beautiful Chinese city of #Hangzhou, home to 3500 Nokia R&D employees innovating for the world. #innovation #research",2017-11-21T17:11:18.000Z
na,4210,image,9,https://www.instagram.com/p/BbzddHInTIn/?taken-by=nokia,Being without power can throw whole societies into the dark. Communications networks play an important role. Read more about  #utilities and how to modernize & make power grids smart here: networks.nokia.com/power-utilities #energy #smartgrid,2017-11-22T16:22:32.000Z
na,2236,image,4,https://www.instagram.com/p/Bb19stln86Q/?taken-by=nokia,We're helping to bridge the digital divide with @DEFindia - we launched 'Kanchiloom' to digitally empower Kanchipuram weavers to enhance their skills & improve access to market. #CSR #DigitalIndia #SDG8 #SDG17,2017-11-23T15:42:46.000Z
na,3589,image,38,https://www.instagram.com/p/Bb4hUsfHOQk/?taken-by=nokia,"Ready, set, go! Our #BlackFriday sale is officially here. Shop these healthy deals from @nokiahealth now! Get shopping at health.nokia.com.
#wishlist #cybermonday #Healthiertogether #health",2017-11-24T15:32:32.000Z
11278,1603,video,5,https://www.instagram.com/p/BcAVvVVliP9/?taken-by=nokia,Making the world’s smartest networks takes brainpower: #IQ for #5G! Mensa agrees: it awarded #teamnokia Budapest the Intelligent Company of the Year title for 3rd time in a row!,2017-11-27T16:25:15.000Z
8003,1659,video,7,https://www.instagram.com/p/BcCgPaRF5zS/?taken-by=nokia,Alisa is testing #WiFi vs. #4G connectivity with a #robot for Nokia Open Innovation Platform. nokia.com/innovation,2017-11-28T12:35:29.000Z
na,4137,image,14,https://www.instagram.com/p/BcFJWRPnFUw/?taken-by=nokia,"A polar bear hug to go with #5G use cases? Yes, please. Guests at our Radio Active User Group event could start their day with a furry embrace at our headquarters before learning about Nokia #innovations.",2017-11-29T13:13:10.000Z
na,3653,image,13,https://www.instagram.com/p/BcHSFerFZdf/?taken-by=nokia,An energetic opening show at #Slush17. Stop by our booth at Hall 7B and follow us on your favorite social media channel for more @slushhq,2017-11-30T09:08:00.000Z
11910,1964,video,11,https://www.instagram.com/p/BcHt-htF8_X/?taken-by=nokia,The hottest thermometer. The coolest technology. @nokiahealth's Thermo on display at #Slush17 @slushhq,2017-11-30T13:11:43.000Z
na,3782,image,13,https://www.instagram.com/p/BcKVg0clyIr/?taken-by=nokia,Day 2 at #Slush17! Experience the immersive listening experience at the Nokia booth with our #OZO audio. Hear it as if you were there. #Slush17 #3D #VR @slushhq,2017-12-01T13:35:40.000Z
6064,1462,video,8,https://www.instagram.com/p/Ba9swXsnWs7/?taken-by=nokia,"What does #Healthiertogether mean to you? For Gabby, it means being on top of her workouts to stay #healthy for her daughters using Nokia Steel activity tracker. For more stories like Gabby’s, along with health, #fitness and #wellness tips, follow @nokiahealth.",2017-11-01T19:17:15.000Z
na,5557,image,27,https://www.instagram.com/p/BbCZiaQHVKO/?taken-by=nokia,We believe in #lifelonglearning. Recently we had a new edition of our Open University Days in Espoo. This time #teamnokia learned about memory driven computing and how to bring a bright idea to the market.,2017-11-03T15:05:31.000Z
na,2788,image,10,https://www.instagram.com/p/BbJdQEtHrcl/?taken-by=nokia,"We are heading to #AfricaCom! Meet us on our Nokia stand C95 in Cape Town, 7-9 November.",2017-11-06T08:52:39.000Z
na,3224,image,28,https://www.instagram.com/p/BbM4l8cnM7S/?taken-by=nokia,"Dress to Impress. Track to improve. The Nokia Steel Limited Edition in Rose Gold and Full Black is here. Get yours now from @nokiahealth before it's gone! Link in bio. 
#NokiaSteel #wearable #healthiertogether #streetstyle #style #fitnesstracker",2017-11-07T16:49:17.000Z
na,3360,image,8,https://www.instagram.com/p/BbPRPVeHG9W/?taken-by=nokia,"Our new field-proven Session Border Controller software sets benchmark for performance and #security in fixed, cable and mobile networks. #DDoS",2017-11-08T15:03:08.000Z
na,4694,image,19,https://www.instagram.com/p/BbRmUh2nsM8/?taken-by=nokia,"Ain't no mountain high enough for #teamnokia who had the unique opportunity to climb on top of the Table Mountain on the occasion of #AfricaCom in Cape Town, South Africa.",2017-11-09T12:45:50.000Z
na,3602,image,15,https://www.instagram.com/p/BbcZdTcHjpd/?taken-by=nokia,"Our Noida and Chennai (India) sites just opened GameZone, a playground with the newest technologies for all employees to enjoy together. #VR is enabling quarterly leagues between the various #teamnokia cross borders. Fun guaranteed!",2017-11-13T17:25:05.000Z
na,4253,image,12,https://www.instagram.com/p/BbeKC3uHPDT/?taken-by=nokia,"Nokia Germany is holding Innovation Days in Munich, Stuttgart, Ulm and Nuremberg on 13-14 November. The focus of these events is on local eco-systems for developing use cases and solutions for #5G and #IoT. Our Stuttgart site is also celebrating the opening of their StuttGarage Maker-Space, a place for collaboration with start-ups and students.",2017-11-14T09:48:53.000Z
na,9783,image,61,https://www.instagram.com/p/BbfJl9dnPIp/?taken-by=nokia,"You asked, we listened. Be one of the first to experience @nokiahealth Steel HR, now available for pre-sale! It ships in December, so order yours now and get it by the #holidays! Shop the link in bio on @nokiahealth to get yours.
#NokiaSteelHR #activitytracker #heartrate #wellness #fitness #healthyholidays #health",2017-11-14T19:04:10.000Z
na,3689,image,6,https://www.instagram.com/p/BbjOlVinCPL/?taken-by=nokia,"A Nokia Bell Labs #drone prototype is carrying a #smallcell cube at the Innovation Days in our newly opened StuttGarage maker-space in Stuttgart, Germany.",2017-11-16T09:04:44.000Z
na,4992,image,29,https://www.instagram.com/p/BbmWKSYHZuY/?taken-by=nokia,Nokia and China Unicom to enhance mobile broadband performance in China using #smallcells.,2017-11-17T14:08:40.000Z
na,7915,image,41,https://www.instagram.com/p/Bbo2C-XnZcy/?taken-by=nokia,Thank you QuESTForum! What a prominent spot to feature the Global #Sustainability Winners. Proud to be amongst them. Our work to make a positive impact continues. #timessquare #newyork,2017-11-18T13:25:46.000Z
na,2461,image,17,https://www.instagram.com/p/BaYz4U4nUJ3/?taken-by=nokia,We try and make positive changes in the causes we believe in. Last week we painted the fences of a children's hospital as part of our #CSR activities across campuses. #teamnokia,2017-10-18T11:27:36.000Z
na,3104,image,18,https://www.instagram.com/p/BabeiuHnj-3/?taken-by=nokia,"Good network connectivity is essential for a vlogger to share his stories. Our Nokia #smallcells let your network stand out, delivering an always superior customer experience; winning revenue wherever it arises.",2017-10-19T12:18:52.000Z
