views,likes,media,comments,url,caption,post_datetime
na,110,image,7,https://www.instagram.com/p/BMwbCRQh5tQ/?taken-by=alcatelmobile,"Music is already part of your life, make your life a part of music with #IDOL4S. Record your own samples and mix them with your favorite tracks to create a truly personal soundtrack to your life.",2016-11-13T16:12:46.000Z
na,113,image,4,https://www.instagram.com/p/BCCtpwcxlWL/?taken-by=alcatelmobile,"Meet the #PLUS10, our first 2-in-1 LTE Connected Device Powered by Windows 10. 
#alcatel #MWC16",2016-02-21T08:56:26.000Z
na,80,image,1,https://www.instagram.com/p/BCHhhoCRlXh/?taken-by=alcatelmobile,"Discover the new #IDOL4. Capture, enhance and share each instant. 
More information on mwc.alcatelonetouch.com

#BoomMeUp #MWC #alcatel",2016-02-23T05:46:40.000Z
398,72,video,1,https://www.instagram.com/p/BCKfLFjxlfZ/?taken-by=alcatelmobile,"With the #IDOL4, be prepared to live each instant. 
Press the Boom Key for instant photos in standby mode, burst mode, surprising video effects…and much more.
Boom my camera !
Boom my experience !

More information on mwc.alcatelonetouch.com

#BoomMeUp #MWC16",2016-02-24T09:23:50.000Z
na,135,image,2,https://www.instagram.com/p/BCNHxZ1xlQp/?taken-by=alcatelmobile,"With the #IDOL4, experience reversibility in three ways.
Facing up or turned over, the sound is never obstructed thanks to strategically placed speakers.

More information on http://mwc.alcatelonetouch.com/. #BoomMeUp",2016-02-25T09:57:04.000Z
664,81,video,1,https://www.instagram.com/p/BCNZWJQxlaq/?taken-by=alcatelmobile,"Designed in perfect symmetry.
#IDOL4, experience reversibility in three ways.

More information on http://mwc.alcatelonetouch.com/

#MWC16 #alcatel #BoomMeUp",2016-02-25T12:30:38.000Z
607,85,video,4,https://www.instagram.com/p/BCQh5sYxlay/?taken-by=alcatelmobile,"Enhance your whole music experience with the #IDOL4.

Discover more on http://mwc.alcatelonetouch.com/

#alcatel #BoomMeUp",2016-02-26T17:43:07.000Z
580,87,video,2,https://www.instagram.com/p/BCaTmV-Rlb2/?taken-by=alcatelmobile,"Did you know the #IDOL4 packaging turns into VR goggles?
Virtual reality included in the box.

More on http://mwc.alcatelonetouch.com/",2016-03-01T12:50:33.000Z
na,142,image,10,https://www.instagram.com/p/BCy_mUIRle9/?taken-by=alcatelmobile,"#IDOL4 comes in a revolutionary packaging!
The box is a pair of #VR goggles.
The VR goggles are the box! Put them on and BOOM your reality… #virtualreality #cardboard #alcatel #idol4 #barcelona #MWC #smartphone #technology",2016-03-11T02:56:48.000Z
na,139,image,3,https://www.instagram.com/p/BCzDmghxlVj/?taken-by=alcatelmobile,Cannot wait to play with the #OnetouchMusic app on #IDOL4. The all-in-one #music ecosystem: play and #mix your local tracks as well as your streaming music from @deezer . #IDOL4 #alcatel #smartphone #MWC16 #barcelona,2016-03-11T03:31:46.000Z
na,225,image,17,https://www.instagram.com/p/BC1x47VRlSx/?taken-by=alcatelmobile,"#IDOL4 is coming in 4 colors: Sliver, Dark, Gold and Pink Gold. Here you have the Pink Gold and the Gold. Which one you prefer? Find out more about IDOL4 here http://www.alcatelonetouch.com/global-en/products/detail?model=IDOL4 #smartphone #alcatelonetouch #alcatel #design",2016-03-12T04:54:43.000Z
na,79,image,2,https://www.instagram.com/p/BC2AXouxlW4/?taken-by=alcatelmobile,"By pressing the Boom Key on the #IDOL4 and #IDOL4S when you record a video, you can broadcast your video live on #Facebook or #Twitter #alcatel #smartphone #BoomMeUp.",2016-03-12T07:01:15.000Z
na,125,image,9,https://www.instagram.com/p/BC_bZ9kRlXA/?taken-by=alcatelmobile,Keeping it Simple: today on #instagram call us @alcatel,2016-03-15T22:50:40.000Z
na,18,image,1,https://www.instagram.com/p/9cinehRlc9/?taken-by=alcatelmobile,"Juan is incredible. Let’s see how he reacts when we throw a punch at him! #GOPLAY:

https://www.youtube.com/watch?v=n3cy1q5qgPI&list=PLJrJ-zarlnoIdAfqDawk0oRHNMcmh5KSP",2015-10-30T03:03:17.000Z
na,25,image,1,https://www.instagram.com/p/9cisCvxldG/?taken-by=alcatelmobile,"Are you more hardcore than #gamer Juan or are you just a #n00b? Watch our #GOPLAY endurance test to find out:

https://www.youtube.com/watch?v=n3cy1q5qgPI&list=PLJrJ-zarlnoIdAfqDawk0oRHNMcmh5KSP",2015-10-30T03:03:54.000Z
na,27,image,1,https://www.instagram.com/p/9ciyK6RldV/?taken-by=alcatelmobile,"Are you more pro than geeky Juan or are you just a n00b? Watch our #GOPLAY endurance test to find out. 
https://www.youtube.com/watch?v=n3cy1q5qgPI&list=PLJrJ-zarlnoIdAfqDawk0oRHNMcmh5KSP",2015-10-30T03:04:45.000Z
na,34,image,3,https://www.instagram.com/p/9ci2k3xldZ/?taken-by=alcatelmobile,"Juan is good with a controller in his hands. But what if we #GOPLAY for real? Check it out our endurance test.

https://www.youtube.com/watch?v=n3cy1q5qgPI&list=PLJrJ-zarlnoIdAfqDawk0oRHNMcmh5KSP",2015-10-30T03:05:21.000Z
284,43,video,1,https://www.instagram.com/p/BB5L1Hzxlcz/?taken-by=alcatelmobile,"We are back in #barcelona for #mwc this saturday. 2015 was great, 2016 will be #BoomMeUp. Stay Tune! #alcatel",2016-02-17T16:07:43.000Z
na,32,image,1,https://www.instagram.com/p/BB-HL_1xldG/?taken-by=alcatelmobile,"DAY -1. It’s tomorrow! 
Follow our new announcements on Twitter and Instagram 
with #BoomMeUp #alcatel and #MWC",2016-02-19T14:03:21.000Z
na,39,image,2,https://www.instagram.com/p/BB-H61jxleO/?taken-by=alcatelmobile,Our #MWC releases start on Saturday. STAY TUNED! #alcatel #BoomMeUp,2016-02-19T14:09:45.000Z
