views,likes,media,comments,url,caption
na,249,image,1,https://www.instagram.com/p/BYSLI5RFtqO/?taken-by=micromax_mobile,Add a touch of precision and dual clarity with the #EvokDualNote. Buy now on @flipkart: bit.ly/2wZBrZM
557,na,video,1,https://www.instagram.com/p/BYSnDsQF6GW/?taken-by=micromax_mobile,"Get more of what you want, less of what you don't, with the 18:9 Full Vision Display on #CanvasInfinity. Register today: http://amzn.to/2vU2KpH"
na,227,image,2,https://www.instagram.com/p/BYUx-PdFxmQ/?taken-by=micromax_mobile,It’s time to look at the bigger picture with the 18:9 Full Vision Display on #CanvasInfinity. Register now:http://amzn.to/2vU2KpH
261,na,video,0,https://www.instagram.com/p/BYVrJT3FCTj/?taken-by=micromax_mobile,"Bubbling soda & a hot tub of popcorn, are ready. Are you on for streaming? It's time to #YourOwnTheatre. Coming soon."
na,181,image,1,https://www.instagram.com/p/BYXc4enlvAO/?taken-by=micromax_mobile,Take #PixelPerfectLife to the next level with the 5.5” full HD display on the #EvokDualNote. Buy now on @flipkart : bit.ly/2wZBrZM
na,125,image,1,https://www.instagram.com/p/BYYcjESl4Z0/?taken-by=micromax_mobile,"Silver screen, now at home with the #HandyMultiplex! Meet #CanvasPlex, co created with @ErosNow."
382,na,video,1,https://www.instagram.com/p/BYZ9a3gFwUo/?taken-by=micromax_mobile,"@ayushmannk & @psbhumi are super excited about their new #HandyMultiplex! 
And now it's time for you to get ready to indulge in non-stop entertainment with the #CanvasPlex tab, co-created with @eros_now"
na,168,image,1,https://www.instagram.com/p/BYaun7uFUYW/?taken-by=micromax_mobile,"Capture the world the way you see it, with the dual camera on the #EvokDualNote. Buy now on Flipkart : http://bit.ly/2wZBrZM"
na,119,image,3,https://www.instagram.com/p/BX-z_qil3Vc/?taken-by=micromax_mobile,"""Taking an image, freezing a moment, reveals how rich reality truly is.” — Anonymous

Let's celebrate the photographer in us, this #worldphotographyday

What's your favourite Micromax partner in photography?

#ShotOnMicromaxDual5"
611,na,video,3,https://www.instagram.com/p/BYAVQ6xlfmy/?taken-by=micromax_mobile,"Look above and till infinity. #ExpandYourView
#CanvasInfinity coming soon! 
Register here: 
http://bit.ly/2whARIZ"
327,na,video,2,https://www.instagram.com/p/BYAlKgaFWlS/?taken-by=micromax_mobile,"Watch India and Sri Lanka fight for the coveted Micromax Cup only on Ten Sports!
#INDvsSL"
na,171,image,1,https://www.instagram.com/p/BYC4mRFlV6c/?taken-by=micromax_mobile,"Finite ways. Infinite hope. 
Mark your calendars, the #CanvasInfinity unveils tomorrow at 12:30 PM!
Register here: http://bit.ly/2whARIZ"
na,192,image,3,https://www.instagram.com/p/BYD_Hx0lAFS/?taken-by=micromax_mobile,"Live the #PixelPerfectLife with the dual camera on #EvokDualNote. Get it on @Flipkart, starting midnight. http://bit.ly/2wZBrZM"
na,403,image,16,https://www.instagram.com/p/BYFvbsMlhBb/?taken-by=micromax_mobile,"More of what you want, less of what you don't, with the 18:9 aspect ratio on #CanvasInfinity. 
Register now: http://amzn.to/2vU2KpH"
na,168,image,0,https://www.instagram.com/p/BYGSxJ4ly_I/?taken-by=micromax_mobile,Your search for the perfect dual camera smartphone ends right here! Get the #EvokDualNote on @Flipkart today! http://bit.ly/2wZBrZM
598,na,video,2,https://www.instagram.com/p/BYID0nnFLsX/?taken-by=micromax_mobile,"Dive into an all new viewing experience with the 18:9 aspect ratio on #CanvasInfinity. 
Register today: 
http://amzn.to/2vU2KpH"
429,na,video,1,https://www.instagram.com/p/BYLP--DFgP5/?taken-by=micromax_mobile,"Get ready to bring the blockbusters home. 
#Bollywood24X7 #ComingSoon #YourOwnTheatre"
464,na,video,1,https://www.instagram.com/p/BYNGL6glGT4/?taken-by=micromax_mobile,"He has arrived, to dispel the darkness. Wishing you a Happy #GaneshChaturthi"
na,159,image,0,https://www.instagram.com/p/BYNWNR8lAXz/?taken-by=micromax_mobile,Exclusive deals on the Micromax #Powerbank on @Paytm. Get it while stocks last!
na,170,image,0,https://www.instagram.com/p/BYNzm8wFu8o/?taken-by=micromax_mobile,Add depth and clarity to every shot with dual camera on the #EvokDualNote. Buy now on @flipkart: bit.ly/2wZBrZM
na,170,image,2,https://www.instagram.com/p/BU8wTcqj2MG/?taken-by=micromax_mobile,Capture your beautiful journey on #Dual5. #ShotOnDual5
na,174,image,1,https://www.instagram.com/p/BU_KfV_jmNX/?taken-by=micromax_mobile,"Relive every moment of peace, capture it on #Dual5. #ShotOnDual5"
na,149,image,3,https://www.instagram.com/p/BVBwBy3DlhE/?taken-by=micromax_mobile,Relive the magic of the beautiful terrains of Shillong. Take a #ShotOnDual5. #Dual5
na,204,image,14,https://www.instagram.com/p/BXD5jvklmsT/?taken-by=micromax_mobile,"You either click a selfie. Or you click a smart Selfie. For the #SelfieSmart you, we present #Selfie2. http://bit.ly/2v34cq2"
556,na,video,6,https://www.instagram.com/p/BXSylFola-w/?taken-by=micromax_mobile,"Some relationships never change, but something different will happen this Raksha Bandhan. Coming soon."
414,na,video,0,https://www.instagram.com/p/BXYM1N1FKvv/?taken-by=micromax_mobile,This Raksha Bandhan #ThankYourSister for making your world beautiful. How? Watch to know.
549,na,video,2,https://www.instagram.com/p/BXnlzqelxxH/?taken-by=micromax_mobile,"Each year on Independence Day, we proudly raise our National Flag-only to leave it in the dust next morning.
Now it’s time to show your respect. 
Download the Tiranga App by Micromax and wave the Tricolour digitally. https://goo.gl/fhX9FV #SaveTheTiranga"
407,na,video,1,https://www.instagram.com/p/BX2wnPtliMc/?taken-by=micromax_mobile,"Go beyond the norms.

#ExpandYourView
Coming soon!
Register here: http://www.micromaxinfo.com/canvasinfinity-registration.aspx"
578,na,video,0,https://www.instagram.com/p/BX4sF5uF3zx/?taken-by=micromax_mobile,"Your smartphone experience is about to get a notch higher. #ExpandYourView

#CanvasInfinity coming soon.  Register here: http://bit.ly/2whARIZ"
