views,likes,media,comments,url,caption,post_datetime
na,5584,image,184,https://www.instagram.com/p/BZlc_ADnXdR/?taken-by=vivomobile,"The perfect curves you can only find on #VivoV7 I V7+. Double tap if you agree. 
#Vivo #VivoMobile#FullView #PerfectShot",2017-09-28T12:46:16.000Z
na,1764,image,4,https://www.instagram.com/p/BZnvAySnO5u/?taken-by=vivomobile,Tame the world before your eyes. Find your perfect shot with Vivo V7 and V7+. #VivoV7 | V7+ #Perfectshot,2017-09-29T10:02:17.000Z
na,1420,image,11,https://www.instagram.com/p/BZp_bUHH37w/?taken-by=vivomobile,"Just Dance. A camera that follows you around the dancefloor. Vivo V7 and V7+ with sharper pictures in low light. 
#VivoV7 | V7+ #Perfectshot",2017-09-30T07:04:12.000Z
na,3107,image,34,https://www.instagram.com/p/BZqjZOjHC7Z/?taken-by=vivomobile,Even a monotone can never hide the beauty of #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-09-30T12:18:29.000Z
na,1600,image,5,https://www.instagram.com/p/BZsj2VbnaH2/?taken-by=vivomobile,"In darkness, we see light. Vivo V7 and V7+ with sharper pictures in low light.
#VivoV7 | V7+ #Perfectshot",2017-10-01T07:00:56.000Z
na,1222,image,32,https://www.instagram.com/p/BZs6RoCHIik/?taken-by=vivomobile,"The color you can see at the #goldenhour is breathtaking. Capture the sunset even better with a Vivo smartphone, and share it with all of us. Don't forget to hashtag #Vivoway to join the game! The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+!
#Vivo #VivoMobile#FullView #PerfectShot #giveaway",2017-10-01T10:16:54.000Z
na,1081,image,12,https://www.instagram.com/p/BZvdvejHzS8/?taken-by=vivomobile,"Congratulations @liyung98 on winning the September #VivoWay! The reflected shadow on the water was excellently captured with your smartphone!😍 Be sure to check your inbox and claim your brand new #VivoV5s smartphone by October 7.Join our monthly #VivoWay contest, and be our next lucky winner!.(In case of any dispute, Vivo Mobile reserves the right of final decisions.)
#Vivo #VivoMobile#FullView #PerfectShot",2017-10-02T10:05:17.000Z
na,1696,image,18,https://www.instagram.com/p/BZxuO-znjyf/?taken-by=vivomobile,"Celebrate special moments with friends and family with Vivo V7 and V7+, sharper pictures in low light. 
#VivoV7 | V7+ #Perfectshot",2017-10-03T07:07:53.000Z
na,3359,image,33,https://www.instagram.com/p/BZ09lsUnmkx/?taken-by=vivomobile,"The colors of sophistication. #VivoV7 I V7+ 
#Vivo #VivoMobile#FullView #PerfectShot",2017-10-04T13:19:47.000Z
na,1314,image,30,https://www.instagram.com/p/BZGdlTGnY6w/?taken-by=vivomobile,"Shadows give your photographs extra depth. Capture an interesting silhouette, even better if you use a vivo smartphone, and share it with all of us. Don't forget to hashtag #Vivoway to join the game! The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV5s! #Vivo #VivoMobile #PerfectSelfie #giveaway",2017-09-16T11:55:02.000Z
