views,likes,media,comments,url,caption
na,964,image,0,https://www.instagram.com/p/BUOToJODTRE/?taken-by=gioneeindia,"Join the #Selfiestan Premier League with @kanik4kapoor & share your Foodfies to win amazing #GioneeSPL prizes all-week long!

#Repost @kanik4kapoor with @repostapp
・・・
Eating a nice salad or a delicious pasta? Capture foody moments with a Foodfie like me & send it to #Selfiestan on Twitter. #GioneeSPL​ @gioneeindia"
na,"1,423",image,9,https://www.instagram.com/p/BUO8JXfDigN/?taken-by=gioneeindia,"#Selfiestan, time to share your happening #Groupfies on Twitter & win amazing #GioneeSPL prizes like the Gionee A1 and lots more!"
na,"1,549",image,2,https://www.instagram.com/p/BUZcmLLj-sy/?taken-by=gioneeindia,"This Groupfie is just so cool, right? Come join @urvashirautelaforever in #Selfiestan, by sharing your Groupfie & win exciting #GioneeSPL prizes.

#Repost @urvashirautelaforever with @repostapp
・・・
Nothing better than making awesome memories with ur gang. Here’s my Groupfie, #Selfiestan. Share urs 2 win #GioneeSPL prizes. @GioneeIndia"
na,"1,376",image,0,https://www.instagram.com/p/BUZdPItDqZ2/?taken-by=gioneeindia,"And @arjunbijlani's happiness is giving #Selfiestan major goals. Share your groupfie now and stand a chance to win a brand new Gionee A1!

#Repost @arjunbijlani with @repostapp
・・・
My friends reflect my happiness. look at their crazy smiles in the groupfie .share yours with #selfiestan and win exciting #GioneeSPL prizes. @gioneeindia"
na,"1,447",image,6,https://www.instagram.com/p/BUbEnbDD6A-/?taken-by=gioneeindia,"His Groupfie is spreading smiles across #Selfiestan . Click and share yours just like @actormaddy to win exciting #GioneeSPL prizes.

#Repost @actormaddy with @repostapp
・・・
The best smiles happen when you’re around the best people… #Selfiestan, here’s my Groupfie. Share yours to win cool #GioneeSPL prizes! @gioneeindia"
na,"1,187",image,9,https://www.instagram.com/p/BTReaXYjp8Y/?taken-by=gioneeindia,Workouts are just not complete without gymfies! #BeA1 with 16MP front camera with 5P lens that clicks super selfies. Book now!
na,"1,371",image,5,https://www.instagram.com/p/BTUBb9PjeYu/?taken-by=gioneeindia,"His Carfie is bringing a smile to our face as well! Share your Carfie, exactly like @karantacker with #Selfiestan  to win #GioneeSPL prizes
#Repost @karantacker with @repostapp
・・・
A carfie a day, keeps a smile on my face, always! Share yours with #Selfiestan for a chance to win a Gionee A1 every week @gioneeindia"
na,919,image,3,https://www.instagram.com/p/BTYMqdpj2e0/?taken-by=gioneeindia,"Now party as long as you like, all through the night, with the Gionee A1’s 4010 mAh battery. Buy now! #BeA1"
na,"1,385",image,11,https://www.instagram.com/p/BTgLRlpD4vW/?taken-by=gioneeindia,"We’re in love with @adah_ki_adah's Winkfie. Share yours with #Selfiestan  now & win cool #GioneeSPL prizes!

#Repost @adah_ki_adah with @repostapp
・・・
Sometimes, a winkfie describes your mood the best! Join me in #Selfiestan with yours & win really cool #GioneeSPL prizes @gioneeindia"
"3,404",na,video,4,https://www.instagram.com/p/BTisFtFDSGH/?taken-by=gioneeindia,Captain @virat.kohli invites you to #Selfiestan. Join the brotherhood with the Gionee A1 & take Super Selfies in #Buddystan
