views,likes,media,comments,url,caption
na,17.7k,image,56,https://www.instagram.com/p/BWFXOuSh53K/?taken-by=samsungmobile,A classic timepiece with a modern twist. #GearS3 #Classic
na,18.5k,image,38,https://www.instagram.com/p/BWFm3pihxMQ/?taken-by=samsungmobile,Inspired by classic timepieces. #GearS3 #Classic
na,19.2k,image,81,https://www.instagram.com/p/BWFxskRB9fL/?taken-by=samsungmobile,Timeless design meets innovative technology. #GearS3 #Classic
na,18.8k,image,98,https://www.instagram.com/p/BWLRozRhVdF/?taken-by=samsungmobile,Your food finally looks as good as it tastes with Food Mode on the #GalaxyS8.
na,21.6k,image,133,https://www.instagram.com/p/BWNEnoOB_lN/?taken-by=samsungmobile,When your burger’s this tall you gotta get the shot fast. #GalaxyS8 Food Mode captures all the flavor.
na,16.9k,image,69,https://www.instagram.com/p/BWPpqSohCKU/?taken-by=samsungmobile,"Get the perfect dim sum photo with #GalaxyS8 Food Mode, so you can spend more time actually eating dim sum."
na,20.9k,image,119,https://www.instagram.com/p/BWXXeCXB_kn/?taken-by=samsungmobile,Capture your ramen lunch in all its glory with #GalaxyS8 Food Mode. #🍜
na,20.7k,image,131,https://www.instagram.com/p/BWZ8U-chUpC/?taken-by=samsungmobile,Taco Tuesday just got shareworthy with #GalaxyS8’s Food Mode. #🌮
na,18.7k,image,130,https://www.instagram.com/p/BU4a9Mxh8g4/?taken-by=samsungmobile,Forget leaving your house with a low battery. The Samsung Wireless Charger is a recipe for success. #GalaxyS8
na,26.6k,image,70,https://www.instagram.com/p/BU90dKrBz17/?taken-by=samsungmobile,Thanks @scottborrero for showing us the dark of San Francisco in a different light. #GalaxyS8
na,38.4k,image,279,https://www.instagram.com/p/BVACjhBBZ9Q/?taken-by=samsungmobile,Night light gives you a whole new palette to play with. The right camera lets you take it in. #GalaxyS8 📸: @Scottborrero
na,21.8k,image,70,https://www.instagram.com/p/BVCnCgohitz/?taken-by=samsungmobile,Photographer @scottborrero went out with the #GalaxyS8 to explore the vivid purples of a night in San Francisco.
na,19k,image,80,https://www.instagram.com/p/BVFMoi3hMfW/?taken-by=samsungmobile,Blue skies aren’t just for days. Thank you @kosten for capturing the light of the night with the #GalaxyS8.
na,20k,image,73,https://www.instagram.com/p/BVHxJL1BHq7/?taken-by=samsungmobile,The darkness of night is teeming with blue hues. You just need a camera that can see the light. #GalaxyS8 📸: @kosten
na,19k,image,88,https://www.instagram.com/p/BVKVodwhRNB/?taken-by=samsungmobile,"From blue hour until sun up, photographer @kosten used a #GalaxyS8 to capture quiet moments of night in NYC."
na,19.1k,image,74,https://www.instagram.com/p/BVPfKR0B1p5/?taken-by=samsungmobile,A journey into the darkness let @ddesigns_ see cyan like never before. The #GalaxyS8 #ProMode let him capture it like no other camera.
na,21.3k,image,93,https://www.instagram.com/p/BVSErKTBRAd/?taken-by=samsungmobile,Sometimes light is more beautiful at night. Make sure you have a camera that sees what you can see. #GalaxyS8 #ProMode 📸: @ddesigns_
na,16.8k,image,127,https://www.instagram.com/p/BVUpJy9BwTH/?taken-by=samsungmobile,We gave @ddesigns_ a #GalaxyS8 #ProMode to capture the beauty of cyan in the darkness of an empty cityscape.
na,21.6k,image,96,https://www.instagram.com/p/BVponQyh2o2/?taken-by=samsungmobile,Take the stairs. It’s good for your health…and your perspective. 📸: @elfestivalito
na,21.5k,image,72,https://www.instagram.com/p/BVr0FV_BLk2/?taken-by=samsungmobile,Things are looking up. 📸: @pausznurek
83.5k,na,video,174,https://www.instagram.com/p/BSwuPH0hhBV/?taken-by=samsungmobile,Track your nutrition on the go with the #GearS3.
na,35.9k,image,335,https://www.instagram.com/p/BTHgTLrBJJd/?taken-by=samsungmobile,The immersive Infinity Display on the #GalaxyS8 spills out of your phone and into reality #UnboxYourPhone
na,40.2k,image,405,https://www.instagram.com/p/BTRHTcxhHjg/?taken-by=samsungmobile,Elevate your everyday. #UnboxYourPhone with the Infinity Display on the #GalaxyS8.
na,47.7k,image,678,https://www.instagram.com/p/BTWUTE5hd8V/?taken-by=samsungmobile,The Infinity Display makes it hard to tell where your phone ends and the world begins. #GalaxyS8 #UnboxYourPhone
89.6k,na,video,77,https://www.instagram.com/p/BT_uZvKBWia/?taken-by=samsungmobile,Play your favorite track and track your every move. #GearS3 #Music
77.8k,na,video,60,https://www.instagram.com/p/BT_7M6QhOSp/?taken-by=samsungmobile,Amazing tricks deserve amazing tracks. #GearS3 #Music #Spotify
77.7k,na,video,92,https://www.instagram.com/p/BUAG_8KhkpZ/?taken-by=samsungmobile,Play the music you love wherever life takes you. #GearS3 #Music
na,45.3k,image,248,https://www.instagram.com/p/BUR36w2heeN/?taken-by=samsungmobile,"With the Infinity Display, everything on your screen blends perfectly with your surroundings. #GalaxyS8"
na,52.7k,image,440,https://www.instagram.com/p/BUZh-cfhfpT/?taken-by=samsungmobile,Everything you see turns to eye candy on the #GalaxyS8.
na,50.4k,image,309,https://www.instagram.com/p/BUel2_QhDxJ/?taken-by=samsungmobile,"An out-of-this-world view, right in the palm of your hand. #GalaxyS8"
na,18.4k,image,101,https://www.instagram.com/p/BUzLyM0h6B8/?taken-by=samsungmobile,"Coming home is that much better when you can just toss your phone, charge, and relax. #GalaxyS8"
na,20k,image,143,https://www.instagram.com/p/BU1wLb0hluX/?taken-by=samsungmobile,Charge fast from morning to night with the Samsung Wireless Charger. Use it as a pad or a stand. #GalaxyS8
na,43k,image,356,https://www.instagram.com/p/BR2_NHiBGs8/?taken-by=samsungmobile,Unofficial launch of spring. #Nature #Spring #Beautiful #Butterfly #GalaxyS7edge
58k,na,video,51,https://www.instagram.com/p/BR-Y3EkBb-r/?taken-by=samsungmobile,"Track your run, even when it's hard to see the track. #GearS3 #Training #Running"
